flow_id,src_ip,dst_ip,src_port,dst_port,start_time,end_time,protocol_name,duration,total_packets,total_bytes,packet_rate,byte_rate,pkt_len_mean,pkt_len_max,pkt_len_std,iat_mean,iat_std,syn_count,ack_count,rst_count,protocol
2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:61199->2a03:2880:f311:120:face:b00c:0:167:443_TCP,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,2a03:2880:f311:120:face:b00c:0:167,61199,443,1788059829.083513,1788059830.150268,TCP,1.066755,12,3514,11.2491,3294.1028,292.8333,1314,406.6568,0.096978,0.18321,1,11,0,6
fe80::4271:f819:8915:590a:61025->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,61025,53,1788059829.083972,1788059829.117451,TCP,0.033479,6,505,179.2144,15083.8789,84.1667,121,18.6378,0.006696,0.010085,1,5,1,6
fe80::4271:f819:8915:590a:64194->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,64194,53,1788059829.084131,1788059829.088856,TCP,0.004725,6,492,1269.975,104137.9475,82.0,108,13.5647,0.000945,0.001705,1,5,0,6
fe80::4271:f819:8915:590a:50028->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,50028,53,1788059829.084290,1788059829.088964,TCP,0.004674,6,492,1283.7741,105269.4775,82.0,108,13.5647,0.000935,0.001476,1,5,0,6
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:61025_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,61025,1788059829.084513,1788059829.117526,TCP,0.033013,5,488,151.4561,14782.1151,97.6,180,46.3552,0.008253,0.010587,1,5,0,6
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:64194_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,64194,1788059829.084693,1788059829.089192,TCP,0.004499,5,483,1111.4272,107363.8684,96.6,175,44.1339,0.001125,0.001613,1,5,0,6
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:50028_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,50028,1788059829.085091,1788059829.089205,TCP,0.004114,6,545,1458.2966,132461.9389,90.8333,163,35.6787,0.000823,0.001315,1,6,0,6
2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:57085->2a03:2880:f311:120:face:b00c:0:167:5222_TCP,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,2a03:2880:f311:120:face:b00c:0:167,57085,5222,1788059829.094750,1788059888.096822,TCP,59.002072,105,19599,1.7796,332.1748,186.6571,1314,216.4573,0.567328,3.254526,1,104,0,6
2a03:2880:f311:120:face:b00c:0:167:443->2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:61199_TCP,2a03:2880:f311:120:face:b00c:0:167,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,443,61199,1788059829.137023,1788059830.206984,TCP,1.06996,15,5778,14.0192,5400.2001,385.2,1314,498.5935,0.076426,0.168382,1,15,0,6
2a03:2880:f311:120:face:b00c:0:167:5222->2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:57085_TCP,2a03:2880:f311:120:face:b00c:0:167,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,5222,57085,1788059829.147020,1788059888.096726,TCP,58.949706,69,16550,1.1705,280.7478,239.8551,1314,346.9236,0.866907,4.020949,1,69,0,6
fe80::4271:f819:8915:590a:58297->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,58297,53,1788059831.891786,1788059831.896801,TCP,0.005015,6,494,1196.4355,98506.5216,82.3333,110,14.3341,0.001003,0.001863,1,5,0,6
fe80::4271:f819:8915:590a:53333->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,53333,53,1788059831.891936,1788059831.896885,TCP,0.004949,6,494,1212.3434,99816.2721,82.3333,110,14.3341,0.00099,0.001827,1,5,0,6
fe80::4271:f819:8915:590a:61114->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,61114,53,1788059831.892048,1788059831.896975,TCP,0.004927,6,494,1217.7404,100260.6298,82.3333,110,14.3341,0.000985,0.001651,1,5,0,6
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:58297_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,58297,1788059831.892272,1788059831.897205,TCP,0.004934,5,490,1013.4596,99319.0432,98.0,182,47.244,0.001233,0.001615,1,5,0,6
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:53333_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,53333,1788059831.892468,1788059831.897254,TCP,0.004786,5,473,1044.7106,98829.62,94.6,165,39.6963,0.001197,0.001679,1,5,0,6
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:61114_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,61114,1788059831.892894,1788059831.897261,TCP,0.004367,6,535,1374.0554,122519.9367,89.1667,153,31.6381,0.000873,0.001402,1,6,0,6
2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:59182->2a03:2880:f311:120:face:b00c:0:167:443_TCP,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,2a03:2880:f311:120:face:b00c:0:167,59182,443,1788059831.897436,1788059842.924207,TCP,11.026772,9,2721,0.8162,246.7631,302.3333,1314,449.8244,1.378346,3.788347,1,8,0,6
2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:50533->2a03:2880:f311:120:face:b00c:0:167:443_TCP,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,2a03:2880:f311:120:face:b00c:0:167,50533,443,1788059831.907090,1788059842.910089,TCP,11.002999,10,2616,0.9088,237.7534,261.6,1314,408.7246,1.222555,3.578476,1,9,0,6
2a03:2880:f311:120:face:b00c:0:167:443->2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:59182_TCP,2a03:2880:f311:120:face:b00c:0:167,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,443,59182,1788059831.960021,1788059842.924081,TCP,10.96406,8,2874,0.7297,262.1292,359.25,1314,465.9377,1.566294,4.086639,1,8,0,6
2a03:2880:f311:120:face:b00c:0:167:443->2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:50533_TCP,2a03:2880:f311:120:face:b00c:0:167,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,443,50533,1788059831.970035,1788059842.910024,TCP,10.939989,9,5151,0.8227,470.8414,572.3333,1314,576.6711,1.367499,3.82386,1,9,0,6
2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:56137->2001:4860:4828:7700:::443_UDP,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,2001:4860:4828:7700::,56137,443,1788059832.545030,1788059840.907333,UDP,8.362303,274,71834,32.7661,8590.217,262.1679,1292,340.8312,0.030631,0.063722,0,0,0,17
fe80::4271:f819:8915:590a:53455->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,53455,53,1788059832.578964,1788059832.582990,TCP,0.004026,6,505,1490.1601,125421.8096,84.1667,121,18.6378,0.000805,0.001221,1,5,0,6
fe80::4271:f819:8915:590a:59066->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,59066,53,1788059832.579098,1788059832.583284,TCP,0.004186,6,505,1433.2967,120635.8082,84.1667,121,18.6378,0.000837,0.001327,1,5,0,6
fe80::4271:f819:8915:590a:64535->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,64535,53,1788059832.579194,1788059832.583649,TCP,0.004455,6,505,1346.9184,113365.6348,84.1667,121,18.6378,0.000891,0.001328,1,5,0,6
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:53455_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,53455,1788059832.579502,1788059832.583444,TCP,0.003942,6,530,1521.973,134440.9507,88.3333,148,29.6221,0.000788,0.000873,1,6,0,6
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:59066_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,59066,1788059832.579598,1788059832.583504,TCP,0.003906,5,459,1280.0,117504.0,91.8,151,33.4993,0.000977,0.001031,1,5,0,6
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:64535_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,64535,1788059832.579744,1788059832.583804,TCP,0.004061,5,447,1231.3734,110084.78,89.4,139,28.2099,0.001015,0.001172,1,5,0,6
2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:49693->2a03:2880:f379:120:face:b00c:0:167:443_UDP,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,2a03:2880:f379:120:face:b00c:0:167,49693,443,1788059832.584607,1788059834.673846,UDP,2.089239,49,9908,23.4535,4742.3964,202.2041,1292,252.2471,0.043526,0.093718,0,0,0,17
2001:4860:4828:7700:::443->2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:56137_UDP,2001:4860:4828:7700::,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,443,56137,1788059832.604613,1788059840.955598,UDP,8.350985,548,464616,65.621,55636.0745,847.8394,1292,548.8336,0.015267,0.051548,0,0,0,17
2a03:2880:f379:120:face:b00c:0:167:443->2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:49693_UDP,2a03:2880:f379:120:face:b00c:0:167,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,443,49693,1788059832.646066,1788059834.706017,UDP,2.05995,71,43595,34.4669,21163.1339,614.0141,1294,528.2385,0.029428,0.07799,0,0,0,17
fe80::4271:f819:8915:590a:54181->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,54181,53,1788059832.753062,1788059832.758413,TCP,0.005351,6,505,1121.2718,94373.7088,84.1667,121,18.6378,0.00107,0.001432,1,5,0,6
fe80::4271:f819:8915:590a:57521->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,57521,53,1788059832.753233,1788059832.758535,TCP,0.005302,6,505,1131.6077,95243.6494,84.1667,121,18.6378,0.00106,0.001397,1,5,0,6
fe80::4271:f819:8915:590a:54529->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,54529,53,1788059832.753344,1788059832.758865,TCP,0.005521,6,505,1086.748,91467.9587,84.1667,121,18.6378,0.001104,0.001336,1,5,0,6
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:54181_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,54181,1788059832.753560,1788059832.759052,TCP,0.005492,5,456,910.4198,83030.2854,91.2,148,32.1745,0.001373,0.001176,1,5,0,6
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:57521_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,57521,1788059832.753649,1788059832.759060,TCP,0.005411,5,459,924.0998,84832.3582,91.8,151,33.4993,0.001353,0.001199,1,5,0,6
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:54529_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,54529,1788059832.753810,1788059832.759097,TCP,0.005287,5,447,945.6854,84544.2771,89.4,139,28.2099,0.001322,0.001209,1,5,0,6
2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:63618->2a03:2880:f312:120:face:b00c:0:167:443_UDP,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,2a03:2880:f312:120:face:b00c:0:167,63618,443,1788059832.759850,1788059834.524595,UDP,1.764745,69,13350,39.0991,7564.8333,193.4783,1292,219.9931,0.025952,0.0525,0,0,0,17
2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:56825->2404:6800:4013:802::8b:443_UDP,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,2404:6800:4013:802::8b,56825,443,1788059832.767790,1788059836.999765,UDP,4.231975,28,8694,6.6163,2054.3599,310.5,1292,412.959,0.15674,0.640828,0,0,0,17
2a03:2880:f312:120:face:b00c:0:167:443->2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:63618_UDP,2a03:2880:f312:120:face:b00c:0:167,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,443,63618,1788059832.802278,1788059834.590269,UDP,1.787991,100,62052,55.9287,34704.8764,620.52,1294,526.7671,0.018061,0.044198,0,0,0,17
2404:6800:4013:802::8b:443->2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:56825_UDP,2404:6800:4013:802::8b,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,443,56825,1788059832.813977,1788059837.049592,UDP,4.235615,31,18846,7.3189,4449.4129,607.9355,1292,553.7865,0.141187,0.611809,0,0,0,17
fe80::4271:f819:8915:590a:57209->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,57209,53,1788059833.095102,1788059833.130580,TCP,0.035478,6,505,169.1183,14234.1271,84.1667,121,18.6378,0.007096,0.015452,1,5,0,6
fe80::4271:f819:8915:590a:52754->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,52754,53,1788059833.095225,1788059833.144431,TCP,0.049207,6,505,121.9345,10262.823,84.1667,121,18.6378,0.009841,0.021611,1,5,0,6
fe80::4271:f819:8915:590a:65347->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,65347,53,1788059833.095319,1788059833.098875,TCP,0.003556,6,505,1687.5092,142032.0204,84.1667,121,18.6378,0.000711,0.001198,1,5,0,6
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:57209_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,57209,1788059833.095613,1788059833.130865,TCP,0.035252,6,530,170.2027,15034.5678,88.3333,148,29.6221,0.00705,0.015025,1,6,0,6
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:52754_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,52754,1788059833.095773,1788059833.144658,TCP,0.048886,5,459,102.2796,9389.2711,91.8,151,33.4993,0.012221,0.023768,1,5,0,6
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:65347_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,65347,1788059833.095923,1788059833.099088,TCP,0.003165,5,447,1579.8945,141242.571,89.4,139,28.2099,0.000791,0.001013,1,5,0,6
fe80::4271:f819:8915:590a:61930->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,61930,53,1788059833.136739,1788059833.179865,TCP,0.043126,6,505,139.1284,11709.974,84.1667,121,18.6378,0.008625,0.018952,1,5,0,6
fe80::4271:f819:8915:590a:60525->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,60525,53,1788059833.136876,1788059833.179653,TCP,0.042777,6,505,140.2629,11805.4583,84.1667,121,18.6378,0.008555,0.018816,1,5,0,6
fe80::4271:f819:8915:590a:54841->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,54841,53,1788059833.136985,1788059833.139769,TCP,0.002783,6,505,2155.7156,181439.397,84.1667,121,18.6378,0.000557,0.000835,1,5,0,6
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:61930_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,61930,1788059833.137121,1788059833.180032,TCP,0.04291,5,456,116.5227,10626.869,91.2,148,32.1745,0.010728,0.020812,1,5,0,6
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:60525_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,60525,1788059833.137206,1788059833.179883,TCP,0.042677,5,459,117.1587,10755.1664,91.8,151,33.4993,0.010669,0.020682,1,5,0,6
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:54841_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,54841,1788059833.137655,1788059833.139986,TCP,0.00233,5,447,2145.6435,191820.5328,89.4,139,28.2099,0.000583,0.000726,1,5,0,6
2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:64875->2a03:2880:f358:120:face:b00c:0:167:443_UDP,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,2a03:2880:f358:120:face:b00c:0:167,64875,443,1788059833.145085,1788059833.794253,UDP,0.649168,14,4619,21.566,7115.256,329.9286,1292,437.6926,0.049936,0.124948,0,0,0,17
2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:53367->2a03:2880:f33e:123:face:b00c:0:167:443_UDP,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,2a03:2880:f33e:123:face:b00c:0:167,53367,443,1788059833.180494,1788059834.665921,UDP,1.485427,42,8802,28.2747,5925.5693,209.5714,1292,269.6574,0.03623,0.05876,0,0,0,17
2a03:2880:f358:120:face:b00c:0:167:443->2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:64875_UDP,2a03:2880:f358:120:face:b00c:0:167,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,443,64875,1788059833.203676,1788059833.855128,UDP,0.651452,19,12370,29.1656,18988.3503,651.0526,1294,533.4907,0.036192,0.110658,0,0,0,17
2a03:2880:f33e:123:face:b00c:0:167:443->2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:53367_UDP,2a03:2880:f33e:123:face:b00c:0:167,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,443,53367,1788059833.222168,1788059834.703403,UDP,1.481235,60,38188,40.5068,25781.1972,636.4667,1294,537.6496,0.025106,0.051492,0,0,0,17
2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:61858->2a03:2880:f312:120:face:b00c:0:167:443_UDP,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,2a03:2880:f312:120:face:b00c:0:167,61858,443,1788059834.146505,1788059834.264323,UDP,0.117818,9,3963,76.3889,33636.5925,440.3333,1292,520.4231,0.014727,0.022245,0,0,0,17
2a03:2880:f312:120:face:b00c:0:167:443->2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:61858_UDP,2a03:2880:f312:120:face:b00c:0:167,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,443,61858,1788059834.205190,1788059834.263994,UDP,0.058804,11,4829,187.062,82120.2148,439.0,1294,493.9545,0.00588,0.018058,0,0,0,17
fe80::4271:f819:8915:590a:62485->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,62485,53,1788059834.207097,1788059834.241526,TCP,0.03443,6,494,174.2689,14348.1398,82.3333,110,14.3341,0.006886,0.014949,1,5,0,6
fe80::4271:f819:8915:590a:50405->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,50405,53,1788059834.207245,1788059834.241624,TCP,0.034378,6,494,174.5287,14369.5337,82.3333,110,14.3341,0.006876,0.014864,1,5,0,6
fe80::4271:f819:8915:590a:56612->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,56612,53,1788059834.207366,1788059834.241760,TCP,0.034395,6,494,174.4465,14362.7604,82.3333,110,14.3341,0.006879,0.014806,1,5,0,6
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:62485_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,62485,1788059834.207645,1788059834.241678,TCP,0.034034,5,469,146.9139,13780.5248,93.8,161,37.9236,0.008508,0.016359,1,5,0,6
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:50405_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,50405,1788059834.207807,1788059834.242084,TCP,0.034276,6,640,175.0483,18671.8225,106.6667,258,74.2931,0.006855,0.014469,1,6,0,6
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:56612_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,56612,1788059834.208139,1788059834.242130,TCP,0.033991,5,710,147.0984,20887.9681,142.0,402,145.4373,0.008498,0.016299,1,5,0,6
172.20.10.6:5353->224.0.0.251:5353_UDP,172.20.10.6,224.0.0.251,5353,5353,1788059834.230074,1788059888.035586,UDP,53.805512,13,2314,0.2416,43.0067,178.0,310,49.6286,4.483793,13.334963,0,0,0,17
fe80::4271:f819:8915:590a:5353->ff02::fb:5353_UDP,fe80::4271:f819:8915:590a,ff02::fb,5353,5353,1788059834.230479,1788059888.035895,UDP,53.805415,13,2574,0.2416,47.8391,198.0,330,49.6286,4.483785,13.334897,0,0,0,17
2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:57770->2404:6800:4000:1006::be:443_UDP,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,2404:6800:4000:1006::be,57770,443,1788059834.242744,1788059834.440509,UDP,0.197765,19,8372,96.0736,42333.0481,440.6316,1292,532.2359,0.010987,0.023051,0,0,0,17
2404:6800:4000:1006::be:443->2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:57770_UDP,2404:6800:4000:1006::be,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,443,57770,1788059834.305305,1788059834.480129,UDP,0.174824,27,23535,154.4408,134620.9215,871.6667,1292,547.2415,0.006724,0.017204,0,0,0,17
2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:53457->2404:6800:4013:807::5f:443_UDP,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,2404:6800:4013:807::5f,53457,443,1788059839.160833,1788059839.384026,UDP,0.223194,17,12321,76.167,55203.1845,724.7647,1292,487.6893,0.01395,0.03071,0,0,0,17
2404:6800:4013:807::5f:443->2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:53457_UDP,2404:6800:4013:807::5f,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,443,53457,1788059839.231814,1788059839.467517,UDP,0.235703,19,7517,80.6101,31891.8956,395.6316,1292,479.7369,0.013095,0.028811,0,0,0,17
2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:58851->2404:6800:4013:813::54:443_UDP,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,2404:6800:4013:813::54,58851,443,1788059839.523895,1788059839.689160,UDP,0.165265,17,11418,102.865,69089.004,671.6471,1292,602.8768,0.010329,0.020068,0,0,0,17
2404:6800:4013:813::54:443->2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:58851_UDP,2404:6800:4013:813::54,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,443,58851,1788059839.585676,1788059839.733770,UDP,0.148094,15,7297,101.2871,49272.7795,486.4667,1292,530.5984,0.010578,0.017921,0,0,0,17
fe80::4271:f819:8915:590a:55583->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,55583,53,1788059839.962562,1788059839.996459,TCP,0.033897,6,493,177.006,14543.9907,82.1667,109,13.9487,0.006779,0.014556,1,5,0,6
fe80::4271:f819:8915:590a:50399->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,50399,53,1788059839.962728,1788059839.994820,TCP,0.032092,6,493,186.9605,15361.9247,82.1667,109,13.9487,0.006418,0.013808,1,5,0,6
fe80::4271:f819:8915:590a:54784->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,54784,53,1788059839.962867,1788059839.995993,TCP,0.033126,6,493,181.126,14882.5176,82.1667,109,13.9487,0.006625,0.014214,1,5,0,6
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:55583_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,55583,1788059839.963150,1788059839.996554,TCP,0.033404,6,622,179.6199,18620.595,103.6667,240,66.9617,0.006681,0.01427,1,6,0,6
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:50399_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,50399,1788059839.963306,1788059839.995017,TCP,0.031711,6,556,189.2082,17533.2919,92.6667,174,40.1331,0.006342,0.013564,1,6,0,6
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:54784_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,54784,1788059839.963519,1788059839.996310,TCP,0.03279,6,544,182.9816,16590.3308,90.6667,162,35.2742,0.006558,0.013971,1,6,0,6
2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:51200->2a03:2880:f311:22:face:b00c:0:4420:443_UDP,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,2a03:2880:f311:22:face:b00c:0:4420,51200,443,1788059839.997278,1788059842.479124,UDP,2.481846,100,31416,40.2926,12658.318,314.16,1292,436.5826,0.025069,0.062833,0,0,0,17
2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:63491->2a03:2880:f311:22:face:b00c:0:4420:443_TCP,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,2a03:2880:f311:22:face:b00c:0:4420,63491,443,1788059839.997882,1788059842.924179,TCP,2.926297,10,2615,3.4173,893.6209,261.5,1314,408.6235,0.325144,0.880164,1,9,0,6
2a03:2880:f311:22:face:b00c:0:4420:443->2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:63491_TCP,2a03:2880:f311:22:face:b00c:0:4420,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,443,63491,1788059840.047167,1788059842.924074,TCP,2.876907,10,5592,3.476,1943.7544,559.2,1314,578.4548,0.319656,0.911958,1,10,0,6
2a03:2880:f311:22:face:b00c:0:4420:443->2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:51200_UDP,2a03:2880:f311:22:face:b00c:0:4420,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,443,51200,1788059840.052769,1788059842.557836,UDP,2.505067,156,153546,62.2738,61294.1721,984.2692,1294,471.0044,0.016162,0.050412,0,0,0,17
172.20.10.6:52682->13.107.5.93:443_TCP,172.20.10.6,13.107.5.93,52682,443,1788059840.443690,1788059844.862691,TCP,4.419002,13,2845,2.9418,643.8106,218.8462,849,313.2656,0.36825,1.148143,1,12,0,6
